Id,SalePrice
0,14.575904846191406
1,14.575904846191406
2,18.774869918823242
3,28.56251335144043
4,22.788259506225586
5,14.575904846191406
6,18.38724708557129
7,14.575904846191406
8,27.4893856048584
9,14.575904846191406
10,28.56251335144043
11,28.56251335144043
12,26.199600219726562
13,37.00737762451172
14,14.575904846191406
15,28.56251335144043
16,31.974451065063477
17,28.56251335144043
18,29.22282600402832
19,14.575904846191406
20,22.788259506225586
21,20.06261444091797
22,27.982824325561523
23,25.176685333251953
24,30.956787109375
25,14.575904846191406
26,24.16335678100586
27,29.128488540649414
28,27.585695266723633
29,29.081445693969727
30,28.56251335144043
31,14.575904846191406
32,25.420093536376953
33,28.56251335144043
34,20.06261444091797
35,16.018329620361328
36,21.37019157409668
37,17.840234756469727
38,14.575904846191406
39,14.575904846191406
40,27.585695266723633
41,27.702043533325195
42,22.657045364379883
43,14.058380126953125
44,28.56251335144043
45,19.44626235961914
46,28.56251335144043
47,30.98215103149414
48,27.166357040405273
49,28.56251335144043
50,16.19417953491211
51,30.956787109375
52,27.982824325561523
53,26.669090270996094
54,14.575904846191406
55,14.575904846191406
56,19.515974044799805
57,14.575904846191406
58,17.38117027282715
59,12.12514591217041
60,26.199600219726562
61,28.56251335144043
62,14.575904846191406
63,31.922161102294922
64,27.082040786743164
65,22.984405517578125
66,27.982824325561523
67,28.56251335144043
68,27.166357040405273
69,14.575904846191406
70,28.56251335144043
71,18.106271743774414
72,28.293066024780273
73,23.034137725830078
74,29.421371459960938
75,28.56251335144043
76,28.56251335144043
77,19.935466766357422
78,14.575904846191406
79,17.793190002441406
80,27.982824325561523
81,14.575904846191406
82,3.1496992111206055
83,34.74421310424805
84,-2.966295003890991
85,27.982824325561523
86,27.982824325561523
87,14.575904846191406
88,14.575904846191406
89,27.166357040405273
90,16.018329620361328
91,22.788259506225586
92,21.37019157409668
93,28.868038177490234
94,17.579784393310547
95,17.00999641418457
96,14.575904846191406
97,30.145238876342773
98,26.682510375976562
99,28.56251335144043
100,39.6986198425293
101,19.8884220123291
102,29.421371459960938
103,22.984405517578125
104,28.56251335144043
105,14.575904846191406
106,28.56251335144043
107,12.569938659667969
108,27.17576026916504
109,18.173717498779297
110,27.59147071838379
111,27.982824325561523
112,16.018329620361328
113,32.535430908203125
114,27.4932804107666
115,27.59147071838379
116,14.575904846191406
117,14.575904846191406
118,16.018329620361328
119,30.204566955566406
120,25.282962799072266
121,14.575904846191406
122,28.56251335144043
123,26.532867431640625
124,27.441299438476562
125,29.421371459960938
126,28.56251335144043
127,38.02690887451172
128,27.982824325561523
129,22.60711097717285
130,22.657045364379883
131,27.166357040405273
132,27.179597854614258
133,14.575904846191406
134,30.98215103149414
135,28.56251335144043
136,14.575904846191406
137,14.699478149414062
138,14.575904846191406
139,27.982824325561523
140,14.575904846191406
141,29.11078643798828
142,22.788259506225586
143,25.691761016845703
144,28.56251335144043
145,28.56251335144043
146,20.70669174194336
147,22.984405517578125
148,27.441299438476562
149,14.575904846191406
150,16.018329620361328
151,28.56251335144043
152,14.699478149414062
153,44.821502685546875
154,22.788259506225586
155,24.40056037902832
156,28.56251335144043
157,30.251609802246094
158,26.98853302001953
159,36.250247955322266
160,24.40056037902832
161,28.56251335144043
162,-55.839439392089844
163,26.682510375976562
164,14.575904846191406
165,14.575904846191406
166,14.575904846191406
167,27.219133377075195
168,28.56251335144043
169,28.661773681640625
170,29.991159439086914
171,28.56251335144043
172,14.575904846191406
173,28.605554580688477
174,28.56251335144043
175,22.788259506225586
176,23.854063034057617
177,14.665165901184082
178,19.86517906188965
179,22.788259506225586
180,17.658689498901367
181,14.575904846191406
182,18.38724708557129
183,36.250247955322266
184,32.99398422241211
185,14.575904846191406
186,14.575904846191406
187,14.742304801940918
188,27.982824325561523
189,14.575904846191406
190,19.8884220123291
191,30.98215103149414
192,34.259029388427734
193,28.56251335144043
194,27.982824325561523
195,-55.839439392089844
196,17.00999641418457
197,26.532867431640625
198,17.579784393310547
199,22.788259506225586
200,31.157041549682617
201,27.59147071838379
202,14.575904846191406
203,14.575904846191406
204,28.56251335144043
205,38.56434631347656
206,14.575904846191406
207,17.00999641418457
208,19.417091369628906
209,25.182889938354492
210,30.204566955566406
211,16.19417953491211
212,39.377960205078125
213,22.788259506225586
214,28.56251335144043
215,13.823458671569824
216,14.575904846191406
217,30.63202476501465
218,31.81529998779297
219,25.691761016845703
220,27.57759666442871
221,28.56251335144043
222,16.018329620361328
223,14.575904846191406
224,14.575904846191406
225,18.38724708557129
226,16.636934280395508
227,25.490463256835938
228,26.619983673095703
229,27.982824325561523
230,20.97153091430664
231,22.984405517578125
232,30.204566955566406
233,17.658689498901367
234,14.575904846191406
235,30.251609802246094
236,28.571935653686523
237,14.575904846191406
238,70.68780517578125
239,28.997224807739258
240,27.441299438476562
241,36.78760528564453
242,14.575904846191406
243,27.59147071838379
244,27.982824325561523
245,11.20895004272461
246,26.532867431640625
247,18.38724708557129
248,27.4932804107666
249,14.575904846191406
250,14.575904846191406
251,14.575904846191406
252,28.56251335144043
253,31.072725296020508
254,14.575904846191406
255,16.018329620361328
256,14.575904846191406
257,21.090417861938477
258,27.156024932861328
259,25.928133010864258
260,14.575904846191406
261,14.65839958190918
262,27.219133377075195
263,31.915098190307617
264,14.575904846191406
265,14.575904846191406
266,26.619983673095703
267,22.788259506225586
268,14.575904846191406
269,14.575904846191406
270,25.337190628051758
271,29.421371459960938
272,14.575904846191406
273,20.70669174194336
274,25.691761016845703
275,17.369720458984375
276,14.575904846191406
277,28.56251335144043
278,28.56251335144043
279,14.742304801940918
280,31.922161102294922
281,31.81529998779297
282,26.669090270996094
283,29.128488540649414
284,36.80983352661133
285,14.575904846191406
286,28.56251335144043
287,23.374462127685547
288,20.70669174194336
289,16.056798934936523
290,25.084365844726562
291,29.081445693969727
292,27.4932804107666
293,14.575904846191406
294,28.56251335144043
295,14.575904846191406
296,27.982824325561523
297,22.788259506225586
298,14.575904846191406
299,17.579784393310547
300,22.984405517578125
301,26.21162986755371
302,28.868038177490234
303,28.56251335144043
304,21.428848266601562
305,9.928485870361328
306,14.575904846191406
307,19.8884220123291
308,25.176685333251953
309,15.345132827758789
310,17.369720458984375
311,19.37891387939453
312,24.893733978271484
313,39.87627410888672
314,17.00999641418457
315,14.575904846191406
316,22.788259506225586
317,30.204566955566406
318,28.56251335144043
319,28.56251335144043
320,26.532867431640625
321,14.699478149414062
322,28.56251335144043
323,27.588659286499023
324,13.823458671569824
325,16.19417953491211
326,32.311668395996094
327,17.048173904418945
328,28.56251335144043
329,28.571935653686523
330,21.090909957885742
331,14.575904846191406
332,28.56251335144043
333,27.756118774414062
334,30.98215103149414
335,31.899616241455078
336,14.472679138183594
337,27.982824325561523
338,28.571935653686523
339,14.575904846191406
340,27.982824325561523
341,30.204566955566406
342,14.575904846191406
343,17.793190002441406
344,14.665165901184082
345,26.9355525970459
346,22.788259506225586
347,19.37891387939453
348,14.575904846191406
349,16.018329620361328
350,26.532867431640625
351,17.71428680419922
352,28.24820327758789
353,27.756118774414062
354,19.510786056518555
355,38.56434631347656
356,14.575904846191406
357,14.575904846191406
358,29.081445693969727
359,18.38724708557129
360,17.6153507232666
361,22.788259506225586
362,16.018329620361328
363,43.0306510925293
364,18.855649948120117
365,28.17555809020996
366,27.982824325561523
367,14.575904846191406
368,33.11467361450195
369,22.788259506225586
370,28.56251335144043
371,27.441299438476562
372,16.19417953491211
373,28.240028381347656
374,-42.016178131103516
375,27.982824325561523
376,29.081445693969727
377,28.56251335144043
378,14.575904846191406
379,28.56251335144043
380,14.575904846191406
381,19.86517906188965
382,27.441299438476562
383,14.575904846191406
384,14.575904846191406
385,14.575904846191406
386,30.956787109375
387,14.575904846191406
388,16.018329620361328
389,30.263198852539062
390,19.37891387939453
391,29.081445693969727
392,27.982824325561523
393,21.090417861938477
394,28.56251335144043
395,28.56251335144043
396,14.575904846191406
397,29.128488540649414
398,18.317459106445312
399,25.182889938354492
400,28.17555809020996
401,22.788259506225586
402,14.575904846191406
403,28.56251335144043
404,26.669090270996094
405,16.018329620361328
406,14.575904846191406
407,14.575904846191406
408,27.59147071838379
409,25.60045051574707
410,28.56251335144043
411,27.59147071838379
412,14.575904846191406
413,18.317459106445312
414,23.62664222717285
415,14.575904846191406
416,14.742304801940918
417,28.56251335144043
418,14.575904846191406
419,29.421371459960938
420,15.737357139587402
421,28.56251335144043
422,22.984405517578125
423,28.56251335144043
424,14.575904846191406
425,19.935466766357422
426,14.575904846191406
427,28.56251335144043
428,28.56251335144043
429,18.774869918823242
430,28.56251335144043
431,31.922161102294922
432,4.084670066833496
433,26.9355525970459
434,29.181657791137695
435,25.60045051574707
436,25.182889938354492
437,14.575904846191406
438,28.56251335144043
439,14.575904846191406
440,22.364490509033203
441,27.179597854614258
442,15.246623992919922
443,27.166357040405273
444,27.59147071838379
445,21.37019157409668
446,27.894176483154297
447,30.204566955566406
448,28.56251335144043
449,28.56251335144043
450,26.611120223999023
451,19.8884220123291
452,27.982824325561523
453,14.575904846191406
454,24.752277374267578
455,18.622493743896484
456,28.56251335144043
457,28.56251335144043
458,27.179597854614258
459,28.56251335144043
460,16.636934280395508
461,28.661773681640625
462,28.24820327758789
463,13.769824981689453
464,15.345132827758789
465,36.359947204589844
466,24.251638412475586
467,28.56251335144043
468,19.248382568359375
469,31.922161102294922
470,27.190654754638672
471,28.56251335144043
472,28.56251335144043
473,14.575904846191406
474,29.128488540649414
475,26.831151962280273
476,27.982824325561523
477,28.56251335144043
478,14.575904846191406
479,29.421371459960938
480,12.12514591217041
481,28.56251335144043
482,28.661773681640625
483,25.151165008544922
484,31.563127517700195
485,27.166357040405273
486,27.982824325561523
487,28.56251335144043
488,32.311668395996094
489,28.56251335144043
490,28.56251335144043
491,63.23041915893555
492,16.018329620361328
493,14.575904846191406
494,16.365842819213867
495,19.00585174560547
496,27.982824325561523
497,28.56251335144043
498,27.59147071838379
499,22.788259506225586
500,14.575904846191406
501,28.56251335144043
502,19.37891387939453
503,28.571935653686523
504,14.575904846191406
505,27.702043533325195
506,28.605554580688477
507,27.219133377075195
508,14.575904846191406
509,28.56251335144043
510,28.56251335144043
511,29.081445693969727
512,14.058380126953125
513,27.166357040405273
514,22.660308837890625
515,28.56251335144043
516,30.956787109375
517,13.052756309509277
518,14.575904846191406
519,28.56251335144043
520,28.56251335144043
521,17.00999641418457
522,14.575904846191406
523,14.575904846191406
524,22.788259506225586
525,18.838634490966797
526,27.156024932861328
527,25.78215789794922
528,23.62664222717285
529,14.699478149414062
530,30.204566955566406
531,29.421371459960938
532,12.569938659667969
533,17.793190002441406
534,20.06261444091797
535,14.575904846191406
536,14.575904846191406
537,28.56251335144043
538,28.56251335144043
539,16.018329620361328
540,21.428848266601562
541,38.02690887451172
542,28.56251335144043
543,28.56251335144043
544,17.579784393310547
545,18.622493743896484
546,14.575904846191406
547,24.159841537475586
548,31.922161102294922
549,17.6153507232666
550,28.56251335144043
551,25.78215789794922
552,27.702043533325195
553,32.060943603515625
554,30.642520904541016
555,27.59147071838379
556,28.546062469482422
557,22.788259506225586
558,14.575904846191406
559,30.87247085571289
560,32.060943603515625
561,31.164772033691406
562,14.742304801940918
563,18.173717498779297
564,29.991159439086914
565,38.02690887451172
566,14.575904846191406
567,22.788259506225586
568,14.575904846191406
569,25.78215789794922
570,28.56251335144043
571,28.56251335144043
572,14.058380126953125
573,43.1110954284668
574,28.56251335144043
575,44.737186431884766
576,42.381317138671875
577,22.788259506225586
578,30.251609802246094
579,14.575904846191406
580,16.19417953491211
581,27.982824325561523
582,27.4932804107666
583,26.8013973236084
584,14.575904846191406
585,14.575904846191406
586,28.56251335144043
587,14.575904846191406
588,14.575904846191406
589,36.78760528564453
590,27.59147071838379
591,25.314409255981445
592,29.421371459960938
593,28.56251335144043
594,19.37891387939453
595,14.575904846191406
596,27.982824325561523
597,43.1110954284668
598,22.788259506225586
599,27.59147071838379
600,19.8884220123291
601,28.56251335144043
602,14.575904846191406
603,18.855649948120117
604,27.982824325561523
605,14.575904846191406
606,14.575904846191406
607,18.38724708557129
608,27.702043533325195
609,28.56251335144043
610,22.788259506225586
611,14.575904846191406
612,22.788259506225586
613,25.691761016845703
614,28.56251335144043
615,14.575904846191406
616,130.8600616455078
617,20.08779525756836
618,28.661773681640625
619,28.56251335144043
620,16.018329620361328
621,14.699478149414062
622,30.204566955566406
623,16.636934280395508
624,27.702043533325195
625,26.6237735748291
626,25.282962799072266
627,28.56251335144043
628,26.6237735748291
629,17.658689498901367
630,26.44549560546875
631,23.055932998657227
632,28.56251335144043
633,-42.016178131103516
634,32.311668395996094
635,37.00737762451172
636,28.210187911987305
637,25.61048698425293
638,28.56251335144043
639,22.60711097717285
640,29.081445693969727
641,14.575904846191406
642,30.251609802246094
643,22.660308837890625
644,14.575904846191406
645,14.575904846191406
646,14.575904846191406
647,14.64107894897461
648,27.982824325561523
649,26.532867431640625
650,28.56251335144043
651,27.982824325561523
652,29.421371459960938
653,22.788259506225586
654,21.445045471191406
655,14.575904846191406
656,14.575904846191406
657,17.00999641418457
658,25.282962799072266
659,28.56251335144043
660,26.532867431640625
661,27.4932804107666
662,27.57759666442871
663,37.441226959228516
664,26.831151962280273
665,27.982824325561523
666,27.982824325561523
667,65.26809692382812
668,28.56251335144043
669,37.441226959228516
670,16.018329620361328
671,26.25315284729004
672,31.922161102294922
673,14.575904846191406
674,27.756118774414062
675,17.59343147277832
676,28.56251335144043
677,14.575904846191406
678,31.563127517700195
679,17.793190002441406
680,22.984405517578125
681,27.982824325561523
682,14.62387466430664
683,14.575904846191406
684,27.982824325561523
685,14.62387466430664
686,14.575904846191406
687,19.067941665649414
688,14.742304801940918
689,30.201190948486328
690,21.37019157409668
691,27.166357040405273
692,14.742304801940918
693,42.381317138671875
694,24.294876098632812
695,25.282962799072266
696,14.575904846191406
697,28.56251335144043
698,14.575904846191406
699,14.575904846191406
700,22.788259506225586
701,14.575904846191406
702,26.199600219726562
703,21.37019157409668
704,27.910594940185547
705,28.571935653686523
706,27.982824325561523
707,13.408759117126465
708,28.56251335144043
709,14.575904846191406
710,9.928485870361328
711,14.575904846191406
712,26.98853302001953
713,28.56251335144043
714,14.575904846191406
715,28.56251335144043
716,15.865056037902832
717,25.60045051574707
718,28.56251335144043
719,21.37019157409668
720,22.788259506225586
721,27.59147071838379
722,14.575904846191406
723,26.98853302001953
724,28.56251335144043
725,22.984405517578125
726,29.421371459960938
727,27.982824325561523
728,14.575904846191406
729,42.851619720458984
730,28.56251335144043
731,19.174257278442383
732,28.56251335144043
733,28.56251335144043
734,22.984405517578125
735,19.8884220123291
736,14.575904846191406
737,31.041410446166992
738,22.788259506225586
739,30.204566955566406
740,26.98853302001953
741,20.205039978027344
742,28.56251335144043
743,50.6158332824707
744,29.081445693969727
745,14.575904846191406
746,36.78760528564453
747,14.575904846191406
748,28.56251335144043
749,28.293066024780273
750,14.575904846191406
751,71.58403015136719
752,28.56251335144043
753,14.575904846191406
754,22.788259506225586
755,16.018329620361328
756,27.982824325561523
757,26.532867431640625
758,14.575904846191406
759,14.575904846191406
760,14.575904846191406
761,14.62387466430664
762,14.575904846191406
763,31.922161102294922
764,28.210187911987305
765,28.56251335144043
766,22.788259506225586
767,17.836118698120117
768,38.02690887451172
769,14.575904846191406
770,30.204566955566406
771,14.575904846191406
772,37.69926452636719
773,27.59147071838379
774,14.575904846191406
775,17.836118698120117
776,28.56251335144043
777,20.06261444091797
778,25.61048698425293
779,17.38117027282715
780,16.71910285949707
781,29.081445693969727
782,36.78760528564453
783,14.575904846191406
784,19.37891387939453
785,14.575904846191406
786,25.78215789794922
787,22.85210609436035
788,28.56251335144043
789,28.56251335144043
790,14.575904846191406
791,28.56251335144043
792,23.034137725830078
793,28.56251335144043
794,29.421371459960938
795,22.788259506225586
796,25.282962799072266
797,14.575904846191406
798,27.32883071899414
799,31.899616241455078
800,28.56251335144043
801,27.982824325561523
802,25.282962799072266
803,32.106353759765625
804,10.588809967041016
805,14.575904846191406
806,27.57759666442871
807,16.018329620361328
808,31.66205406188965
809,3.1496992111206055
810,28.56251335144043
811,20.412691116333008
812,30.87247085571289
813,14.575904846191406
814,14.575904846191406
815,30.204566955566406
816,15.498205184936523
817,14.575904846191406
818,17.00999641418457
819,28.56251335144043
820,14.575904846191406
821,17.658689498901367
822,14.699478149414062
823,27.982824325561523
824,28.56251335144043
825,28.56251335144043
826,14.575904846191406
827,14.575904846191406
828,29.081445693969727
829,27.982824325561523
830,22.60711097717285
831,27.59147071838379
832,15.181310653686523
833,34.74421310424805
834,27.59147071838379
835,27.156024932861328
836,14.575904846191406
837,18.291959762573242
838,25.60045051574707
839,14.575904846191406
840,25.691761016845703
841,14.575904846191406
842,14.575904846191406
843,14.575904846191406
844,16.018329620361328
845,16.018329620361328
846,38.06598663330078
847,28.56251335144043
848,25.182889938354492
849,22.660308837890625
850,27.982824325561523
851,27.59147071838379
852,27.982824325561523
853,31.922161102294922
854,14.575904846191406
855,28.56251335144043
856,33.45207595825195
857,27.756118774414062
858,22.984405517578125
859,27.190654754638672
860,14.575904846191406
861,25.691761016845703
862,27.166357040405273
863,14.575904846191406
864,14.575904846191406
865,27.702043533325195
866,17.658689498901367
867,30.073036193847656
868,28.56251335144043
869,29.421371459960938
870,27.441299438476562
871,28.56251335144043
872,30.204566955566406
873,18.317459106445312
874,26.682510375976562
875,16.018329620361328
876,17.658689498901367
877,28.56251335144043
878,14.575904846191406
879,27.756118774414062
880,17.658689498901367
881,11.40776538848877
882,26.532867431640625
883,28.56251335144043
884,26.611120223999023
885,27.59147071838379
886,28.56251335144043
887,20.70669174194336
888,14.575904846191406
889,22.337020874023438
890,25.420093536376953
891,14.575904846191406
892,14.575904846191406
893,14.575904846191406
894,32.311668395996094
895,27.166357040405273
896,14.575904846191406
897,26.532867431640625
898,29.123991012573242
899,14.575904846191406
900,80.58051300048828
901,16.896135330200195
902,16.19417953491211
903,22.660308837890625
904,20.06261444091797
905,17.836118698120117
906,14.575904846191406
907,28.56251335144043
908,16.896135330200195
909,25.691761016845703
910,25.78215789794922
911,16.018329620361328
912,27.59147071838379
913,13.769824981689453
914,28.56251335144043
915,14.575904846191406
916,22.660308837890625
917,19.37891387939453
918,34.828529357910156
919,34.83769989013672
920,28.56251335144043
921,12.871600151062012
922,14.575904846191406
923,27.982824325561523
924,31.66205406188965
925,22.788259506225586
926,14.575904846191406
927,14.575904846191406
928,27.982824325561523
929,38.02690887451172
930,54.21195983886719
931,28.56251335144043
932,27.982824325561523
933,14.575904846191406
934,14.575904846191406
935,28.56251335144043
936,17.90479850769043
937,14.575904846191406
938,29.081445693969727
939,28.250822067260742
940,3.1496992111206055
941,14.575904846191406
942,29.421371459960938
943,26.619983673095703
944,28.56251335144043
945,18.291959762573242
946,30.204566955566406
947,14.575904846191406
948,27.982824325561523
949,28.56251335144043
950,27.982824325561523
951,14.575904846191406
952,19.37891387939453
953,28.56251335144043
954,18.774869918823242
955,29.421371459960938
956,15.37597942352295
957,14.575904846191406
958,28.56251335144043
959,37.00737762451172
960,16.636934280395508
961,14.575904846191406
962,25.084365844726562
963,14.575904846191406
964,20.412691116333008
965,27.166357040405273
966,28.56251335144043
967,29.22282600402832
968,14.575904846191406
969,29.421371459960938
970,30.204566955566406
971,28.56251335144043
972,3.1496992111206055
973,28.56251335144043
974,38.56434631347656
975,14.575904846191406
976,27.588659286499023
977,30.87247085571289
978,25.61048698425293
979,25.151165008544922
980,28.56251335144043
981,14.575904846191406
982,21.37019157409668
983,14.575904846191406
984,28.56251335144043
985,28.56251335144043
986,28.56251335144043
987,44.6419677734375
988,28.56251335144043
989,14.575904846191406
990,38.56434631347656
991,25.282962799072266
992,14.575904846191406
993,14.699478149414062
994,37.69926452636719
995,17.00999641418457
996,21.722841262817383
997,29.421371459960938
998,17.658689498901367
999,28.56251335144043
1000,25.916019439697266
1001,22.788259506225586
1002,17.00999641418457
1003,37.441226959228516
1004,28.56251335144043
1005,29.529170989990234
1006,14.575904846191406
1007,70.68780517578125
1008,17.798309326171875
1009,29.565595626831055
1010,14.575904846191406
1011,18.855649948120117
1012,19.248382568359375
1013,14.575904846191406
1014,14.575904846191406
1015,14.575904846191406
1016,28.379638671875
1017,31.164772033691406
1018,18.838634490966797
1019,14.64107894897461
1020,14.575904846191406
1021,31.164772033691406
1022,27.982824325561523
1023,25.691761016845703
1024,25.61048698425293
1025,28.56251335144043
1026,14.575904846191406
1027,26.21162986755371
1028,28.56251335144043
1029,27.982824325561523
1030,22.159761428833008
1031,14.575904846191406
1032,17.793190002441406
1033,14.575904846191406
1034,27.982824325561523
1035,27.982824325561523
1036,29.421371459960938
1037,25.57280921936035
1038,30.204566955566406
1039,25.61048698425293
1040,24.254993438720703
1041,17.048173904418945
1042,36.80983352661133
1043,17.369720458984375
1044,26.613719940185547
1045,28.56251335144043
1046,14.575904846191406
1047,28.56251335144043
1048,14.575904846191406
1049,18.855649948120117
1050,12.12514591217041
1051,17.00999641418457
1052,28.56251335144043
1053,29.081445693969727
1054,28.56251335144043
1055,18.774869918823242
1056,14.575904846191406
1057,22.788259506225586
1058,26.152971267700195
1059,37.441226959228516
1060,16.564844131469727
1061,16.018329620361328
1062,21.37019157409668
1063,28.56251335144043
1064,24.568639755249023
1065,27.179597854614258
1066,27.982824325561523
1067,27.982824325561523
1068,14.575904846191406
1069,17.658689498901367
1070,17.793190002441406
1071,22.984405517578125
1072,14.575904846191406
1073,15.826240539550781
1074,14.575904846191406
1075,22.788259506225586
1076,18.38724708557129
1077,22.984405517578125
1078,17.38117027282715
1079,14.575904846191406
1080,14.575904846191406
1081,14.575904846191406
1082,26.199600219726562
1083,27.982824325561523
1084,43.0306510925293
1085,12.67329216003418
1086,30.204566955566406
1087,14.699478149414062
1088,28.56251335144043
1089,27.982824325561523
1090,29.081445693969727
1091,19.989986419677734
1092,28.56251335144043
1093,19.510786056518555
1094,30.204566955566406
1095,37.441226959228516
1096,16.018329620361328
1097,28.56251335144043
1098,23.374462127685547
1099,31.5472354888916
1100,27.982824325561523
1101,14.575904846191406
1102,22.60711097717285
1103,27.982824325561523
1104,17.048173904418945
1105,28.56251335144043
1106,14.575904846191406
1107,23.055932998657227
1108,17.793190002441406
1109,15.865056037902832
1110,24.159841537475586
1111,19.675016403198242
1112,29.421371459960938
1113,22.788259506225586
1114,22.788259506225586
1115,14.575904846191406
1116,22.788259506225586
1117,27.156024932861328
1118,14.575904846191406
1119,14.699478149414062
1120,14.575904846191406
1121,30.201190948486328
1122,9.928485870361328
1123,25.084365844726562
1124,44.6419677734375
